Price,Bedrooms,Is_premium_subarea,Sub_locality,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
1200000,3,0,Adekunle Alagomeji Yaba,flat,mainland,0,13.997832948091215,1000000.0,624067.9867957743,0.32047790342024035
1500000,3,0,Ifako-Gbagada Gbagada,flat,mainland,0,14.220976332738882,1000000.0,395058.6778605653,1.26563477280829
200000,2,0,Ikorodu Ikorodu,flat,mainland,0,12.206077645517674,250000.0,871957.4409978761,-0.057342248198237224
3000000,3,1,Off Oladimeji Alao Street Lekki Phase 1 Lekki,duplex,island,0,14.914123179965662,2600000.0,954800.4463444415,0.41893570696520305
1200000,3,0,Ifako-Gbagada Gbagada,flat,mainland,0,13.997832948091215,1000000.0,395058.6778605653,0.506253909123316
2800000,3,1,"Lekki Right, Off T. F Kuboye Road Lekki Phase 1 Lekki",flat,island,0,14.845130332288226,2000000.0,1404009.206178628,0.5697968335816015
700000,3,0,Majek Sangotedo,flat,island,0,13.45883704259595,700000.0,200277.58514399736,0.0
700000,3,0,Majek Sangotedo,flat,island,0,13.45883704259595,700000.0,200277.58514399736,0.0
500000,2,0,Lawanson Surulere,flat,mainland,0,13.122365377402328,725000.0,366236.1254336464,-0.6143577445659846
3000000,3,1,"Lekki Right, Off T. F Kuboye Road Lekki Phase 1 Lekki",flat,island,0,14.914123179965662,2000000.0,1404009.206178628,0.7122460419770018
2500000,2,1,"Lekki Right, Off T. F Kuboye Road Lekki Phase 1 Lekki",flat,island,0,14.731801689838349,2000000.0,895390.6211295603,0.5584154984438368
5000000,4,1,Ikoyi S.W Ikoyi,duplex,island,0,15.424948670398354,8000000.0,4311717.945846556,-0.6957783504577049
1000000,2,0,Bode Thomas Surulere,flat,mainland,0,13.815511557963774,725000.0,366236.1254336464,0.75088168780287
1400000,3,1,Phase 1 Gbagada,flat,mainland,0,14.151983508870947,1000000.0,395058.6778605653,1.012507818246632
600000,3,0,Ago Palace Okota,flat,mainland,0,13.304686600863562,700000.0,141741.9848015969,-0.7055072647668567
400000,1,0,Off Agege Road Kilo-Marsha Surulere,mini flat,mainland,0,12.899222326086994,350000.0,520105.5909145904,0.09613432517054175
400000,3,0,Off Ayo Alabi Street Ajayi Road Ogba,flat,mainland,0,12.899222326086994,800000.0,896406.6669840576,-0.4462260430813082
800000,3,0,Ojuelegba Surulere,flat,mainland,0,13.592368256649284,950000.0,595690.8266673322,-0.251808477292145
600000,2,0,Marshal Kilo-Marsha Surulere,flat,mainland,0,13.304686600863562,725000.0,366236.1254336464,-0.34130985809221365
800000,3,0,Ajayi Road Ogba,flat,mainland,0,13.592368256649284,800000.0,896406.6669840576,0.0
300000,1,0,Alagomeji Yaba,mini flat,mainland,0,12.611541086966115,350000.0,197881.37662672115,-0.2526766331038764
700000,3,0,Shomolu Shomolu,flat,mainland,0,13.45883704259595,750000.0,258573.34507161233,-0.19336873252017686
800000,3,0,Akoka Yaba,flat,mainland,0,13.592368256649284,1000000.0,624067.9867957743,-0.32047790342024035
900000,3,0,Akoka Yaba,flat,mainland,0,13.710151153416941,1000000.0,624067.9867957743,-0.16023895171012018
2000000,3,1,Eleganza Chevron Lekki,duplex,island,0,14.508658238524095,2600000.0,954800.4463444415,-0.6284035604478045
150000,0,0,Akoka Yaba,self contain,mainland,0,11.918397239722838,230000.0,96333.31300434396,-0.8304500022374665
350000,1,0,Fola Agoro Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
700000,2,0,Fola Agoro Yaba,flat,mainland,0,13.45883704259595,700000.0,388728.5267957169,0.0
2300000,4,1,Eleganza Chevron Lekki,duplex,island,0,14.648420115681892,3500000.0,4441466.645353092,-0.2701810225807969
850000,3,0,Ajao Estate Ajao Estate Isolo,flat,mainland,1,13.652992804936396,800000.0,1032393.6812581456,0.04843113717924598
200000,0,0,Abule-Oja Yaba,self contain,mainland,0,12.206077645517674,230000.0,96333.31300434396,-0.3114187508390499
1300000,3,0,Sabo Yaba,flat,mainland,1,14.077875591662238,1000000.0,624067.9867957743,0.48071685513036055
1000000,4,0,Ajao Estate Ajao Estate Isolo,flat,mainland,1,13.815511557963774,800000.0,345722.15654165053,0.5784992260856304
600000,3,0,Ogidan Sangotedo Ajah,flat,island,0,13.304686600863562,900000.0,345391.2078968643,-0.868580302975117
250000,1,0,Shomolu Shomolu,mini flat,mainland,0,12.429220196836383,350000.0,176717.89236844712,-0.5658736569328559
800000,3,1,Grammar School Morgan Estate Ojodu,flat,mainland,1,13.592368256649284,700000.0,336766.48457767285,0.296941663079705
500000,1,0,Ebute Metta Yaba,mini flat,mainland,0,13.122365377402328,350000.0,197881.37662672115,0.7580298993116291
750000,3,0,Ogidan Sangotedo Ajah,flat,island,0,13.527829818844937,900000.0,345391.2078968643,-0.4342901514875585
1300000,3,0,Ajao Estate Ajao Estate Isolo,duplex,mainland,1,14.077875591662238,1300000.0,346410.16151377547,0.0
850000,3,0,Haruna Sangotedo Ajah,flat,island,1,13.652992804936396,900000.0,345391.2078968643,-0.14476338382918616
600000,3,0,Lawanson Surulere,flat,mainland,0,13.304686600863562,950000.0,595690.8266673322,-0.5875531136816716
800000,3,0,Apapa Road Apapa,flat,mainland,0,13.592368256649284,1500000.0,3358943.2862136867,-0.20839887439393578
3500000,5,0,Omole Phase1 Berger Ojodu,duplex,mainland,0,15.068273812173887,2350000.0,922315.9256278006,1.2468612630940095
300000,0,0,Ifako-Gbagada Gbagada,self contain,mainland,0,12.611541086966115,275000.0,47871.355387816904,0.5222329678670935
200000,1,0,Ifako-Gbagada Gbagada,mini flat,mainland,0,12.206077645517674,400000.0,103946.4532858813,-1.9240675720791074
3500000,3,0,Omole Phase1 Berger Ojodu,flat,mainland,0,15.068273812173887,700000.0,336766.48457767285,8.31436656623174
3500000,4,0,Jakande Osapa London Lekki,duplex,island,0,15.068273812173887,3500000.0,4441466.645353092,0.0
400000,2,0,Akoka Yaba,flat,mainland,0,12.899222326086994,700000.0,388728.5267957169,-0.7717468086865023
1300000,3,0,Omole Phase1 Berger Ojodu,flat,mainland,0,14.077875591662238,700000.0,336766.48457767285,1.78164997847823
600000,2,0,Sabo Yaba,flat,mainland,0,13.304686600863562,700000.0,388728.5267957169,-0.2572489362288341
250000,1,0,Shomolu Shomolu,mini flat,mainland,0,12.429220196836383,350000.0,176717.89236844712,-0.5658736569328559
1700000,3,0,Ikate Lekki,flat,island,0,14.346139397261565,2000000.0,1404009.206178628,-0.21367381259310053
200000,0,0,Akoka Yaba,self contain,mainland,0,12.206077645517674,230000.0,96333.31300434396,-0.3114187508390499
4000000,5,0,Omole Phase1 Berger Ojodu,duplex,mainland,0,15.201805169084134,2350000.0,922315.9256278006,1.7889748557435787
500000,2,0,Sabo Yaba,flat,mainland,0,13.122365377402328,700000.0,388728.5267957169,-0.5144978724576682
2000000,3,0,Ikate Lekki,flat,island,0,14.508658238524095,2000000.0,1404009.206178628,0.0
1700000,3,0,Ikate Lekki,flat,island,0,14.346139397261565,2000000.0,1404009.206178628,-0.21367381259310053
1000000,4,0,Ocean Palm Sangotedo Ajah,flat,island,0,13.815511557963774,1000000.0,873371.5004382601,0.0
650000,3,0,Ago Palace Okota,flat,mainland,0,13.384729180332174,700000.0,141741.9848015969,-0.35275363238342833
200000,1,0,Idi- Araba Surulere,mini flat,mainland,0,12.206077645517674,350000.0,520105.5909145904,-0.28840297551162525
2500000,2,1,Residential Layout Ikeja Gra Ikeja,flat,mainland,0,14.731801689838349,1000000.0,1799391.966140632,0.833614925611359
400000,2,0,Bucknor Isolo,flat,mainland,0,12.899222326086994,500000.0,143676.22330384783,-0.6960093862470136
650000,1,0,Igbo-Efon Lekki,mini flat,island,0,13.384729180332174,1100000.0,655271.5531639188,-0.6867381894227151
3500000,4,1,Residential Layout Ikeja Gra Ikeja,duplex,mainland,0,15.068273812173887,3500000.0,1350794.5131020376,0.0
300000,3,0,Ayobo Ipaja,flat,mainland,0,12.611541086966115,400000.0,505377.5952309994,-0.19787185056015735
350000,1,0,Akoka Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
800000,3,1,Grammar School Morgan Estate Ojodu,flat,mainland,1,13.592368256649284,700000.0,336766.48457767285,0.296941663079705
900000,3,1,Grammar School Morgan Estate Ojodu,flat,mainland,1,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
900000,3,0,Aguda Aguda(Ogba) Ogba,flat,mainland,0,13.710151153416941,800000.0,896406.6669840576,0.11155651077032705
600000,3,0,Isheri North Ojodu,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
2000000,4,0,Sabo Yaba,flat,mainland,0,14.508658238524095,1000000.0,1221101.8563534098,0.8189325032936329
550000,2,0,Ojuelegba Ojuelegba Surulere,flat,mainland,0,13.217675375388819,725000.0,366236.1254336464,-0.4778338013290991
250000,1,0,Akoka Yaba,mini flat,mainland,0,12.429220196836383,350000.0,197881.37662672115,-0.5053532662077528
250000,1,0,Iwaya Yaba,mini flat,mainland,0,12.429220196836383,350000.0,197881.37662672115,-0.5053532662077528
200000,1,0,Iwaya Yaba,mini flat,mainland,0,12.206077645517674,350000.0,197881.37662672115,-0.7580298993116291
900000,3,0,Ojodu Berger Ojodu,flat,mainland,0,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
600000,2,0,Akoka Yaba,flat,mainland,0,13.304686600863562,700000.0,388728.5267957169,-0.2572489362288341
1500000,3,0,Sabo Yaba,flat,mainland,0,14.220976332738882,1000000.0,624067.9867957743,0.801194758550601
400000,2,0,Ebute Metta Yaba,flat,mainland,0,12.899222326086994,700000.0,388728.5267957169,-0.7717468086865023
900000,3,0,Ojodu Berger Ojodu,flat,mainland,0,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
900000,2,0,Fola Agoro Yaba,flat,mainland,0,13.710151153416941,700000.0,388728.5267957169,0.5144978724576682
1200000,3,0,Ogombo Ajah,flat,island,1,13.997832948091215,900000.0,345391.2078968643,0.868580302975117
1200000,2,1,Ogudu Gra Ogudu,flat,mainland,0,13.997832948091215,1000000.0,417962.0016801585,0.47851239872529877
1500000,3,0,Eric Moore Surulere,flat,mainland,0,14.220976332738882,950000.0,595690.8266673322,0.9232977500711983
2400000,3,0,Ikate Lekki,flat,island,0,14.690979711984754,2000000.0,1404009.206178628,0.28489841679080075
2000000,3,1,Ogudu Gra Ogudu,flat,mainland,0,14.508658238524095,1200000.0,390219.34737220797,2.0501289989522884
1000000,2,0,Ogombo Ajah,flat,island,1,13.815511557963774,700000.0,204008.4003956448,1.470527681302306
1200000,3,0,Eric Moore Surulere,flat,mainland,0,13.997832948091215,950000.0,595690.8266673322,0.41968079548690834
1500000,2,0,Ikate Lekki,duplex,island,0,14.220976332738882,2050000.0,602376.2469230861,-0.9130506104936542
1000000,2,0,Ogombo Town Eti Osa Lg Ogombo Ajah,flat,island,1,13.815511557963774,700000.0,204008.4003956448,1.470527681302306
900000,3,0,Off Babs Animashaun Eric Moore Surulere,flat,mainland,0,13.710151153416941,950000.0,595690.8266673322,-0.08393615909738167
1300000,3,0,Lekki Gardens Estate Ajah,flat,island,1,14.077875591662238,900000.0,345391.2078968643,1.1581070706334893
10000000,6,1,Victoria Island Extension Victoria Island,flat,island,0,16.118095750958314,10000000.0,1.0,0.0
1500000,4,0,"Reality Estate, Ado Road. Ajah Ado Ajah",duplex,island,1,14.220976332738882,1500000.0,1119925.9949810226,0.0
4000000,4,1,Victoria Island Extension Victoria Island,flat,island,0,15.201805169084134,5000000.0,5613758.608480215,-0.17813377270789438
850000,2,0,Sangotedo Ajah,flat,island,0,13.652992804936396,700000.0,204008.4003956448,0.735263840651153
900000,2,0,After,flat,island,0,13.710151153416941,700000.0,204008.4003956448,0.9803517875348707
800000,1,0,Langbasa Ado Ajah,mini flat,island,1,13.592368256649284,365000.0,1204599.6404862693,0.361115830836875
1500000,3,0,"Amen Estate, Ado Road. Ajah Ado Ajah",flat,island,1,14.220976332738882,900000.0,345391.2078968643,1.737160605950234
1000000,3,0,"Infinity Estate, Ado Road. Ajah Ado Ajah",flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
1000000,3,0,"Infinity Estate, Ado Road. Ajah Ado Ajah",flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
1300000,3,0,Sangotedo Ajah,flat,island,0,14.077875591662238,900000.0,345391.2078968643,1.1581070706334893
5500000,4,0,Harmony Estate Adeniyi Jones Ikeja,duplex,mainland,1,15.520258832020865,3500000.0,1350794.5131020376,1.4806101006489076
900000,3,0,"Infinity Estate, Ado Road. Ajah Ado Ajah",flat,island,1,13.710151153416941,900000.0,345391.2078968643,0.0
5000000,4,1,Lekki Phase 1 Lekki,duplex,island,0,15.424948670398354,3500000.0,4441466.645353092,0.33772627822599616
850000,3,0,Off Babs Animashaun Eric Moore Surulere,flat,mainland,0,13.652992804936396,950000.0,595690.8266673322,-0.16787231819476334
300000,1,0,Ifako-Gbagada Gbagada,mini flat,mainland,0,12.611541086966115,400000.0,103946.4532858813,-0.9620337860395537
400000,1,0,Ifako-Gbagada Gbagada,mini flat,mainland,0,12.899222326086994,400000.0,103946.4532858813,0.0
250000,1,0,Shomolu Shomolu,mini flat,mainland,0,12.429220196836383,350000.0,176717.89236844712,-0.5658736569328559
800000,3,0,Off Chief Natufo Street Bode Thomas Surulere,flat,mainland,0,13.592368256649284,950000.0,595690.8266673322,-0.251808477292145
700000,3,0,Akoka Yaba,flat,mainland,0,13.45883704259595,1000000.0,624067.9867957743,-0.48071685513036055
1300000,3,0,Fola Agoro Yaba,flat,mainland,0,14.077875591662238,1000000.0,624067.9867957743,0.48071685513036055
600000,3,0,Bye Pass Ilupeju Ilupeju,flat,mainland,0,13.304686600863562,1500000.0,1041942.1204428492,-0.8637715880201479
350000,1,0,Shomolu Shomolu,mini flat,mainland,0,12.765691290604371,350000.0,176717.89236844712,0.0
500000,1,0,Budo Estate Thomas Estate Ajah,mini flat,island,1,13.122365377402328,365000.0,1204599.6404862693,0.11207043025971981
650000,1,0,Ajao Estate Isolo,mini flat,mainland,1,13.384729180332174,375000.0,2425268.81073992,0.11338949265425999
2000000,2,1,Lekki Phase 1 Lekki,flat,island,0,14.508658238524095,2000000.0,895390.6211295603,0.0
200000,1,0,Obanikoro Shomolu,mini flat,mainland,0,12.206077645517674,350000.0,176717.89236844712,-0.8488104853992838
800000,3,0,Off Ayo Alabi Road Ajayi Road Ogba,flat,mainland,0,13.592368256649284,800000.0,896406.6669840576,0.0
750000,3,0,Fola Agoro Yaba,flat,mainland,0,13.527829818844937,1000000.0,624067.9867957743,-0.4005973792753005
3300000,4,0,Lekki Phase 2 Lekki,duplex,island,0,15.009433329466965,3500000.0,4441466.645353092,-0.04503017043013282
3000000,1,0,Off Toyin Street Ikeja,mini flat,mainland,0,14.914123179965662,600000.0,1693250.274244203,1.41739235865251
1800000,3,0,Fola Agoro Yaba,flat,mainland,0,14.403297778421795,1000000.0,624067.9867957743,1.2819116136809614
1700000,3,0,Adeniyi Jones Adeniyi Jones Ikeja,flat,mainland,0,14.346139397261565,1600000.0,1237311.287693152,0.08082040549912091
6000000,4,1,Ikoyi Ikoyi,flat,island,1,15.607270193858982,14500000.0,5593021.72921687,-1.5197509345614795
2500000,5,0,Oral Estate Ikota Lekki,duplex,island,1,14.731801689838349,5000000.0,15715303.809011258,-0.15908060260129897
3000000,4,0,Akora Estate Adeniyi Jones Ikeja,duplex,mainland,1,14.914123179965662,3500000.0,1350794.5131020376,-0.3701525251622269
850000,3,1,Magodo Phase 1 Magodo Isheri Ojodu,flat,mainland,0,13.652992804936396,700000.0,336766.48457767285,0.4454124946195575
1600000,4,1,Magodo Gra Phase1 Magodo Isheri Ojodu,duplex,mainland,0,14.285514812209815,1500000.0,793879.3817634488,0.12596371980069496
1500000,3,1,Magodo-Shangisha Kosofe/Ikosi,flat,mainland,0,14.220976332738882,1000000.0,471780.70203466876,1.0598144388772763
1800000,3,1,Magodo-Shangisha Kosofe/Ikosi,flat,mainland,0,14.403297778421795,1000000.0,471780.70203466876,1.6957031022036422
600000,3,0,Berger Ojodu,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
500000,3,0,Berger Ojodu,flat,mainland,0,13.122365377402328,700000.0,336766.48457767285,-0.59388332615941
450000,3,0,Berger Ojodu,flat,mainland,0,13.017005083966255,700000.0,336766.48457767285,-0.7423541576992625
600000,2,0,Berger Ojodu,flat,mainland,0,13.304686600863562,550000.0,251382.4283490744,0.19890013923554375
1000000,4,0,Berger Ojodu,flat,mainland,0,13.815511557963774,1200000.0,694827.8306787332,-0.28784108979145623
1000000,3,1,Magodo Isheri Ojodu,flat,mainland,0,13.815511557963774,700000.0,336766.48457767285,0.890824989239115
750000,2,1,Magodo Isheri Ojodu,flat,mainland,0,13.527829818844937,550000.0,251382.4283490744,0.795600556942175
1000000,3,1,Magodo Isheri Ojodu,flat,mainland,0,13.815511557963774,700000.0,336766.48457767285,0.890824989239115
750000,3,1,Magodo Isheri Ojodu,flat,mainland,0,13.527829818844937,700000.0,336766.48457767285,0.1484708315398525
1800000,4,1,Magodo Isheri Ojodu,duplex,mainland,0,14.403297778421795,1500000.0,793879.3817634488,0.37789115940208484
850000,2,1,Magodo Kosofe/Ikosi,flat,mainland,0,13.652992804936396,650000.0,284013.1899463334,0.7041926469604867
750000,2,1,Magodo Isheri Ojodu,bungalow,mainland,0,13.527829818844937,700000.0,104083.29997330665,0.4803844614152613
1000000,3,1,Magodo Kosofe/Ikosi,flat,mainland,0,13.815511557963774,1000000.0,471780.70203466876,0.0
500000,2,1,Gra 1 Magodo Isheri Ojodu,flat,mainland,0,13.122365377402328,550000.0,251382.4283490744,-0.19890013923554375
2000000,4,1,Magodo Kosofe/Ikosi,flat,mainland,0,14.508658238524095,1000000.0,565685.4249492381,1.7677669529663687
600000,3,0,Berger Ojodu,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
2500000,4,1,Gra Phase 2 Magodo-Shangisha Kosofe/Ikosi,duplex,mainland,0,14.731801689838349,2500000.0,962899.7352352653,0.0
2500000,4,1,Gra Phase 2 Magodo-Shangisha Kosofe/Ikosi,duplex,mainland,0,14.731801689838349,2500000.0,962899.7352352653,0.0
1800000,4,1,Gra Phase 2 Magodo-Shangisha Kosofe/Ikosi,duplex,mainland,0,14.403297778421795,2500000.0,962899.7352352653,-0.726970809509018
800000,3,0,Magodo Isheri Ojodu,flat,mainland,0,13.592368256649284,700000.0,336766.48457767285,0.296941663079705
2500000,4,1,Gra Phase 2 Magodo-Shangisha Kosofe/Ikosi,duplex,mainland,0,14.731801689838349,2500000.0,962899.7352352653,0.0
800000,3,0,Berger Ojodu,house,mainland,0,13.592368256649284,1000000.0,349702.2543059548,-0.5719151007388698
1000000,3,1,Isheri Magodo Kosofe/Ikosi,flat,mainland,0,13.815511557963774,1000000.0,471780.70203466876,0.0
1000000,2,1,Gra Phase 2 Magodo-Shangisha Kosofe/Ikosi,flat,mainland,0,13.815511557963774,650000.0,284013.1899463334,1.2323371321808516
1200000,3,0,Magodo Kosofe/Ikosi,flat,mainland,0,13.997832948091215,1000000.0,471780.70203466876,0.42392577555091054
1800000,3,0,Magodo Kosofe/Ikosi,duplex,mainland,0,14.403297778421795,2100000.0,388267.4773747193,-0.772663221829595
1500000,3,0,Magodo-Shangisha Kosofe/Ikosi,flat,mainland,0,14.220976332738882,1000000.0,471780.70203466876,1.0598144388772763
700000,3,0,Kosofe Kosofe/Ikosi,flat,mainland,1,13.45883704259595,1000000.0,471780.70203466876,-0.6358886633263658
3500000,4,0,Akora Estate Adeniyi Jones Ikeja,duplex,mainland,1,15.068273812173887,3500000.0,1350794.5131020376,0.0
3500000,5,0,Off Bamidele Eletu Way Osapa London Lekki,house,island,0,15.068273812173887,5250000.0,2657932.123776522,-0.6584065801926925
200000,3,0,Ajangbadi Ojo,flat,mainland,0,12.206077645517674,225000.0,35355.33905932738,-0.7071067811865475
45000,1,0,Tejuosho New Shopping Mall Tejuosho Yaba,mini flat,mainland,0,10.714439990727769,350000.0,197881.37662672115,-1.541327461933646
1000000,3,0,Ojuelegba Ojuelegba Surulere,flat,mainland,0,13.815511557963774,950000.0,595690.8266673322,0.08393615909738167
2500000,2,1,Victoria Island Extension Victoria Island,flat,island,0,14.731801689838349,3000000.0,1583096.9895844576,-0.3158366185329198
700000,2,0,Ojueleba Ojuelegba Surulere,flat,mainland,0,13.45883704259595,725000.0,366236.1254336464,-0.06826197161844273
5000000,4,1,Victoria Island Extension Victoria Island,flat,island,0,15.424948670398354,5000000.0,5613758.608480215,0.0
500000,3,0,Berger Ojodu,flat,mainland,0,13.122365377402328,700000.0,336766.48457767285,-0.59388332615941
2000000,3,0,Akora Estate Adeniyi Jones Ikeja,flat,mainland,1,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
12000000,4,1,Victoria Island Extension Victoria Island,duplex,island,0,16.300417291085605,5500000.0,29047945.450937405,0.22376797735931575
900000,2,0,Ajao Estate Isolo,flat,mainland,1,13.710151153416941,500000.0,143676.22330384783,2.7840375449880543
600000,3,1,Grammar School Berger Ojodu,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
900000,3,1,Grammar School Morgan Estate Ojodu,flat,mainland,1,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
1500000,3,0,Akora Estate Adeniyi Jones Ikeja,duplex,mainland,1,14.220976332738882,3000000.0,1192386.2403753907,-1.2579816415256229
450000,2,0,Berger Ojodu,flat,mainland,0,13.017005083966255,550000.0,251382.4283490744,-0.3978002784710875
3000000,4,0,Akora Estate Adeniyi Jones Ikeja,duplex,mainland,1,14.914123179965662,3500000.0,1350794.5131020376,-0.3701525251622269
600000,3,0,Berger Ojodu,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
1150000,5,0,Ebute Ikorodu,flat,mainland,1,13.955273369904273,1150000.0,1.0,0.0
650000,3,0,Ebute Ikorodu,flat,mainland,1,13.384729180332174,400000.0,87579.9754558103,2.8545337983811265
2000000,3,0,Akora Estate Adeniyi Jones Ikeja,duplex,mainland,1,14.508658238524095,3000000.0,1192386.2403753907,-0.8386544276837485
350000,1,0,Egbeda Alimosho,mini flat,mainland,1,12.765691290604371,250000.0,55721.592164378555,1.794636443714678
500000,2,0,Egbeda Alimosho,flat,mainland,1,13.122365377402328,400000.0,121396.33728853069,0.8237480819732098
150000,1,0,Ayobo Ipaja,mini flat,mainland,0,11.918397239722838,200000.0,61405.005599248,-0.8142658650064895
2000000,5,0,Off Abraham Adesanya Road Abraham Adesanya Estate Ajah,duplex,island,1,14.508658238524095,2250000.0,795432.2210601311,-0.31429453494705883
25000000,6,1,Parkview Estate Ikoyi,duplex,island,1,17.034386422832473,15500000.0,13435028.842544403,0.7071067811865476
1700000,3,0,Akora Estate Adeniyi Jones Ikeja,flat,mainland,1,14.346139397261565,1600000.0,1237311.287693152,0.08082040549912091
400000,1,0,Aguda Surulere,mini flat,mainland,0,12.899222326086994,350000.0,520105.5909145904,0.09613432517054175
3000000,4,0,Akora Adeniyi Jones Ikeja,flat,mainland,0,14.914123179965662,1500000.0,23102178.274475355,0.0649289422918742
5500000,3,1,Oniru Victoria Island Extension Victoria Island,flat,island,0,15.520258832020865,4500000.0,6915655.485204466,0.14459945295705173
1000000,3,0,Magodo Magodo Isheri Ojodu,flat,mainland,0,13.815511557963774,700000.0,336766.48457767285,0.890824989239115
700000,3,0,Off Ogudu Road Ojota Ojota,flat,mainland,0,13.45883704259595,800000.0,149747.26182552532,-0.6677918432759911
350000,1,0,Idi- Araba Surulere,mini flat,mainland,0,12.765691290604371,350000.0,520105.5909145904,0.0
5000000,4,1,Osborne Foreshore Estate Ikoyi,house,island,1,15.424948670398354,10000000.0,5370654.423015095,-0.9309852405645923
850000,3,0,Ire Akari Isolo,flat,mainland,0,13.652992804936396,800000.0,1032393.6812581456,0.04843113717924598
6000000,3,1,Parkview Estate Ikoyi,flat,island,1,15.607270193858982,7500000.0,5588541.634109451,-0.26840633893551175
15000000,4,1,Banana Island Ikoyi,duplex,island,0,16.52356082573315,8000000.0,4311717.945846556,1.6234828177346445
1800000,2,0,Idado Lekki,flat,island,0,14.403297778421795,2000000.0,895390.6211295603,-0.2233661993775347
250000,1,0,Lawanson Surulere,mini flat,mainland,0,12.429220196836383,350000.0,520105.5909145904,-0.1922686503410835
500000,1,0,Phase 2 Gbagada,mini flat,mainland,0,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
800000,2,0,Phase 2 Gbagada,flat,mainland,0,13.592368256649284,775000.0,160228.0628912014,0.156027599341169
2500000,2,0,Ikate Lekki,flat,island,0,14.731801689838349,2000000.0,895390.6211295603,0.5584154984438368
1000000,4,0,Ebute Metta Yaba,flat,mainland,1,13.815511557963774,1000000.0,1221101.8563534098,0.0
3500000,6,0,Estate Phase 2 Gbagada,duplex,mainland,1,15.068273812173887,3000000.0,694982.0141557622,0.7194430788361927
900000,3,0,Morgan Estate Ojodu,flat,mainland,1,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
1200000,3,0,Morgan Estate Ojodu,flat,mainland,1,13.997832948091215,700000.0,336766.48457767285,1.484708315398525
1200000,2,0,Morgan Estate Ojodu,flat,mainland,1,13.997832948091215,550000.0,251382.4283490744,2.585701810062069
1800000,3,1,Agungi Lekki,flat,island,0,14.403297778421795,2000000.0,1404009.206178628,-0.14244920839540037
1800000,3,1,Agungi Lekki,flat,island,0,14.403297778421795,2000000.0,1404009.206178628,-0.14244920839540037
800000,4,0,Off Ola Street Oke-Ira Ogba,duplex,mainland,0,13.592368256649284,2500000.0,758998.6478040795,-2.239793186612925
550000,2,0,Harmony Estate Ifako-Ogba Ogba,flat,mainland,1,13.217675375388819,600000.0,163816.95331828375,-0.3052187150792253
2000000,3,0,Siyanbola Adeniyi Jones Ikeja,flat,mainland,0,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
800000,2,0,Opposite Excellence Hotel Aguda(Ogba) Ogba,flat,mainland,0,13.592368256649284,600000.0,163816.95331828375,1.2208748603169013
500000,3,0,Opposite Excellence Hotel Aguda(Ogba) Ogba,flat,mainland,0,13.122365377402328,800000.0,896406.6669840576,-0.3346695323109812
3000000,4,0,Adeniyi Jones Adeniyi Jones Ikeja,duplex,mainland,0,14.914123179965662,3500000.0,1350794.5131020376,-0.3701525251622269
700000,2,0,Soluyi Gbagada,flat,mainland,1,13.45883704259595,775000.0,160228.0628912014,-0.46808279802350694
900000,2,0,Millenuim/Ups Gbagada,flat,mainland,0,13.710151153416941,775000.0,160228.0628912014,0.7801379967058449
1600000,3,1,Agungi Lekki,flat,island,0,14.285514812209815,2000000.0,1404009.206178628,-0.28489841679080075
6000000,3,0,Bode Thomas Surulere,flat,mainland,0,15.607270193858982,950000.0,595690.8266673322,8.477552068835548
1500000,4,0,Ajao Estate Isolo,flat,mainland,1,14.220976332738882,800000.0,345722.15654165053,2.0247472912997067
1300000,3,0,Ajao Estate Isolo,flat,mainland,1,14.077875591662238,800000.0,1032393.6812581456,0.4843113717924598
500000,3,0,Opposite Excellence Hotel Aguda(Ogba) Ogba,flat,mainland,0,13.122365377402328,800000.0,896406.6669840576,-0.3346695323109812
300000,1,0,Century Hotel Ago Palace Okota,mini flat,mainland,0,12.611541086966115,350000.0,80903.98349558905,-0.6180165405913052
350000,1,0,Off Ayo Alabi Road Ajayi Road Ogba,mini flat,mainland,0,12.765691290604371,320000.0,158881.39318828142,0.18882009653860904
700000,2,0,Ago Palace Okota,flat,mainland,0,13.45883704259595,600000.0,107763.18121606496,0.9279607271383369
